"YEAR","biomass"
2000,2.5064525862069
2000,1.16541738505747
2000,0.234698275862069
2000,0.455172413793103
2000,0.419612068965517
2000,0.512284482758621
2000,0.369827586206897
2000,0.554741379310345
2001,2.22219827586207
2001,0.444612068965517
2001,0.242025862068966
2001,0.434913793103448
2001,0.313577586206897
2001,0.284051724137931
2001,0.156681034482759
2001,0.363146551724138
2002,1.98060344827586
2002,1.74364224137931
2002,0.467456896551724
2002,0.342025862068966
2002,0.389211206896552
2002,0.461853448275862
2002,1.57240948275862
2002,0.567241379310345
2003,3.7176724137931
2003,2.25019971264368
2003,3.60780387931034
2003,1.08824784482759
2003,1.11829310344828
2003,1.80653951149425
2003,1.13318965517241
2003,0.851508620689655
2004,2.18426724137931
2004,1.86792528735632
2004,0.404334051724138
2004,1.01318534482759
2004,0.824784482758621
2004,2.20776221264368
2004,5.76391307471264
2004,0.42614367816092
2005,2.34639655172414
2005,1.72192528735632
2005,1.84004956896552
2005,1.79722629310345
2005,1.26752370689655
2005,1.47195474137931
2005,2.43990301724138
2005,4.55358836206897
2006,2.88297413793103
2006,0.448797413793103
2006,0.533542385057471
2006,0.530811781609195
2006,0.63810775862069
2006,1.08363505747126
2006,1.11808764367816
2006,1.22380890804598
2007,3.26124425287356
2007,3.84611494252874
2007,1.24681106321839
2007,1.24502155172414
2007,1.53702514367816
2007,1.95215014367816
2007,0.609261494252874
2007,2.36034913793103
2008,3.01629597701149
2008,1.11933908045977
2008,5.18184267241379
2008,1.95496336206897
2008,7.24130818965517
2008,2.00376436781609
2008,1.22534913793103
2008,3.91522270114943
2009,6.10320043103448
2009,2.64612068965517
2009,1.71763577586207
2009,2.14723132183908
2009,2.19693606321839
2009,2.17617816091954
2009,3.06284123563218
2009,2.51818534482759
2010,8.63728448275862
2010,4.06158045977011
2010,0.270689655172414
2010,0.177801724137931
2010,0.376293103448276
2010,0.606465517241379
2010,0.206465517241379
2010,0.254741379310345
2011,3.99321551724138
2011,1.27597916666667
2011,1.19396551724138
2011,0.845689655172414
2011,0.614224137931034
2011,0.914224137931034
2011,0.733620689655172
2011,0.45926724137931
2012,4.26655172413793
2012,1.03738505747126
2012,1.86228448275862
2012,1.02715517241379
2012,1.14030172413793
2012,1.40474137931034
2012,1.12370689655172
2012,0.612931034482759
2013,3.75560344827586
2013,4.57897988505747
2013,0.263146551724138
2013,0.276293103448276
2013,1.50669540229885
2013,0.311853448275862
2013,0.389870689655172
2013,0.611637931034483
2014,7.00926724137931
2014,1.6535775862069
2014,0.890290948275862
2014,0.285991379310345
2014,0.585991379310345
2014,0.764870689655172
2014,0.364655172413793
2014,0.213362068965517
2015,4.47219827586207
2015,4.90406609195402
2015,0.520474137931034
2015,0.171120689655172
2015,0.648663793103448
2015,0.162931034482759
2015,0.893103448275862
2015,0.448706896551724
2016,5.24568965517241
2016,6.85864942534483
2016,3.00839080465517
2016,2.20603448275862
2016,1.08475574712644
2016,2.85699712068966
2016,0.870272988505747
2016,1.34094827586207
2017,5.74461206896552
2017,4.51422413793103
2017,0.207327586206897
2017,0.25948275862069
2017,1.10043103448276
2017,0.0355603448275862
2017,0.304252879310345
2017,0.719755746551724
2018,3.42441810344828
2018,4.35668103448276
2018,0.422877155172414
2018,2.62906896551724
2018,1.942615
2018,0.0995689655172414
2018,1.56491385
2018,0.506681034482759
2019,3.02627155172414
2019,5.783265
2019,0.595833332758621
2019,2.80651586206897
2019,4.56108844827586
2019,0.20625
2019,0.256034482758621
2019,0.513304597758621
2020,4.1762615
2020,5.65840517241379
2020,1.04987499482759
2020,2.52830531034483
2020,5.08283620689655
2020,0.806329017241379
2020,0.736804598275862
2020,0.576494253448276
