"YEAR","biomass"
2000,18.3258713651998
2000,16.2484259573762
2000,25.9199796544974
2000,2.02350649031244
2000,16.8925455534047
2000,10.2140187149918
2000,15.7798524753718
2000,17.1922594577449
2001,20.2370704902943
2001,12.7138600724645
2001,16.5387824473977
2001,1.23051551322127
2001,8.59782247563649
2001,15.0758286378711
2001,10.8833432488022
2001,16.3250511430902
2002,4.94804742893308
2002,8.08246339681292
2002,14.8115064449312
2002,1.48487290343906
2002,4.61931408455415
2002,13.6446917578941
2002,5.10923110702518
2002,15.756699378199
2003,4.71717349122472
2003,2.32560153281876
2003,8.64392761097158
2003,0.528806073922101
2003,1.39825184712695
2003,3.78672680291678
2003,1.53478982388775
2003,7.75581219194672
2004,5.25667204339185
2004,2.35398690309878
2004,15.8375728254319
2004,3.77578501797478
2004,0.538667338152199
2004,1.95273520524098
2004,1.99222463512737
2004,10.6493689192823
2005,3.3045149224238
2005,2.47084389100771
2005,13.593986967943
2005,2.8690308947063
2005,0.37159293959359
2005,0.914950826151557
2005,1.8325901753237
2005,3.48609817184135
2006,2.69369843167816
2006,14.9671866845297
2006,19.1413893648771
2006,5.91453548375381
2006,2.69495139808697
2006,2.11246386185999
2006,2.79525594535992
2006,2.11605952491032
2007,5.37915596055455
2007,8.65005692909578
2007,31.271825720918
2007,4.30788095406597
2007,3.58429151637353
2007,3.69529649440052
2007,3.28550868124792
2007,6.18212389202329
2008,4.11569305563287
2008,5.662955748636
2008,9.53947237468587
2008,16.5752020405767
2008,9.37471262758762
2008,11.0402835178084
2008,20.4431678061079
2008,0.512774800682598
2009,18.5553364536541
2009,16.3725689850722
2009,12.1271862849517
2009,1.67478460836113
2009,3.89036942955946
2009,9.83960997787575
2009,6.27014605248787
2009,20.8903025970045
2010,12.0757955651347
2010,12.8379697091814
2010,12.602701623497
2010,1.79957284773487
2010,15.3870030625159
2010,9.40717055703185
2010,7.05375149139642
2010,16.5801429652503
2011,13.0677368878331
2011,11.4556367489123
2011,6.45916232666074
2011,8.75272109489641
2011,8.50801081952935
2011,15.0516282138174
2011,4.16431488621173
2011,13.907992984896
2012,20.4090147378833
2012,11.4129861979381
2012,22.8134687628844
2012,3.35429829685717
2012,13.0357329584995
2012,15.0788759762136
2012,5.520865330254
2012,5.31913780177735
2013,9.66968178219741
2013,8.19612726420059
2013,21.2548024268625
2013,3.91473848542416
2013,4.25380142613578
2013,9.81731203449548
2013,5.89609789452512
2013,5.59025964767827
2014,14.7747567662044
2014,17.9351186599455
2014,16.1379728710998
2014,0.0346771978168617
2014,4.38937314350075
2014,4.75373940568471
2014,2.72222041978545
2014,0.699574222870502
2015,3.43126358406466
2015,2.8564624734603
2015,15.8676520619676
2015,0.110818604901603
2015,3.81512738961001
2015,2.42131353145192
2015,0.733699791101968
2015,2.72727461546499
2016,4.73941311030303
2016,2.15407073
2016,7.4417472530303
2016,0.455926661515151
2016,2.27965876969697
2016,2.32488052727273
2016,0.672523354545455
2016,2.37290489393939
2017,4.43431338181818
2017,1.65247001151515
2017,3.63134632909091
2017,0.801462496969697
2017,1.96053435454545
2017,1.55286774151515
2017,0.4529033
2017,0.949767481818182
2018,7.62689461515152
2018,7.05902245757576
2018,4.99336390606061
2018,2.33721519393939
2018,2.01972667272727
2018,4.05529765151515
2018,5.61634952727273
2018,4.08126683939394
2019,14.5383517121212
2019,14.0986546060606
2019,10.8007015060606
2019,1.75540570606061
2019,2.66826115151515
2019,2.79762573636364
2019,2.7654746030303
2019,2.56478411818182
2020,2.91203016666667
2020,4.42398890606061
2020,5.72123518484849
2020,0.684792115151515
2020,7.25119464545455
2020,3.00700599393939
2020,4.39540841212121
2020,5.58812944242424
